source_id,latitude,latitude_errors,longitude,longitude_errors,depth,depth_errors,depth_type,origin_evaluation_mode,origievaluation_status,time,region,mag,mag_errors,magnitude_type,creation_info,evaluation_mode,evaluation_status,station_network_code,station_code,trace_channel,station_location_code,trace_sampling_rate_hz,trace_start_time,trace_Peak_M2.4_time,trace_Peak_M2.4_arrival_sample,trace_noise_start_time,trace_noise_start_arrival_sample,trace_Sg_time,trace_Sg_arrival_sample,trace_start_arrival_sample,trace_S_spectral_start_time,trace_S_spectral_start_arrival_sample,trace_S_spectral_end_time,trace_S_spectral_end_arrival_sample,trace_noise_end_time,trace_noise_end_arrival_sample,trace_P_spectral_end_time,trace_P_spectral_end_arrival_sample,trace_Pg_time,trace_Pg_arrival_sample,trace_end_time,trace_end_arrival_sample,trace_P_spectral_start_time,trace_P_spectral_start_arrival_sample,trace_name,trace_y1_time,trace_y1_arrival_sample,trace_y2_time,trace_y2_arrival_sample,trace_Peak_MbS_time,trace_Peak_MbS_arrival_sample,trace_Peak_MbP_time,trace_Peak_MbP_arrival_sample,trace_x1_time,trace_x1_arrival_sample,trace_y3_time,trace_y3_arrival_sample,trace_x3_time,trace_x3_arrival_sample,trace_x2_time,trace_x2_arrival_sample
smi:insight.mqs/mqs2019ykom,4.5024,,135.6234,,,,,manual,preliminary,2019-12-14T07:31:54.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2019-12-14T07:36:47.817106Z,2019-12-14T07:43:32.809435Z,12644,2019-12-14T07:33:00.561269Z,0,2019-12-14T07:42:10.373778Z,10995.0,4544,2019-12-14T07:42:05.975278Z,10907,2019-12-14T07:49:52.216286Z,20232,2019-12-14T07:35:05.185437Z,2491,2019-12-14T07:40:14.546610Z,8678,2019-12-14T07:37:53.794607Z,5863.0,2019-12-14T07:57:03.269294Z,28853,2019-12-14T07:37:52.328440Z,5834,"bucket3$25,:3,:28854",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019ympl,4.5024,,135.6234,,,,,manual,preliminary,2019-12-15T10:18:13.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-12-15T10:19:57.152934Z,2019-12-15T10:28:09.636678Z,9849,2019-12-15T10:20:11.223898Z,281,2019-12-15T10:26:15.505525Z,7566.0,0,2019-12-15T10:26:06.124882Z,7379,2019-12-15T10:32:26.040913Z,14977,2019-12-15T10:21:02.817433Z,1313,2019-12-15T10:25:27.038870Z,6597,2019-12-15T10:21:54.410968Z,2344.0,2019-12-15T10:39:21.916076Z,23295,2019-12-15T10:21:45.030325Z,2157,"bucket1$43,:3,:23296",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019yqgi,4.5024,,135.6234,,,,,manual,preliminary,2019-12-17T10:13:55.000000Z,,2.3,,MW,,,,XB,ELYSE,BH,02,100,2019-12-17T10:13:46.037393Z,2019-12-17T10:20:13.650998Z,20635,2019-12-17T10:03:01.859884Z,0,2019-12-17T10:18:37.610163Z,18714.0,12882,2019-12-17T10:19:32.474688Z,19811,2019-12-17T10:21:48.998042Z,22542,2019-12-17T10:06:08.038354Z,3722,2019-12-17T10:17:16.589294Z,17093,2019-12-17T10:13:49.890385Z,12959.0,2019-12-17T10:31:36.563599Z,34293,2019-12-17T10:14:14.770809Z,13457,"bucket6$16,:3,:34294",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019yqsv,4.5024,,135.6234,,,,,manual,preliminary,2019-12-17T16:32:22.000000Z,,1.4,,MW,,,,XB,ELYSE,BH,02,100,2019-12-17T16:32:21.320475Z,2019-12-17T16:33:38.627983Z,7534,2019-12-17T16:27:21.882720Z,0,2019-12-17T16:32:23.591060Z,6033.0,5988,2019-12-17T16:32:45.244679Z,6466,2019-12-17T16:36:14.193111Z,10645,2019-12-17T16:31:06.589882Z,4493,2019-12-17T16:32:19.898283Z,5959,2019-12-17T16:31:45.401971Z,5269.0,2019-12-17T16:36:34.373722Z,11049,2019-12-17T16:31:45.978840Z,5281,"bucket2$1,:3,:11050",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019yvof,4.5024,,135.6234,,,,,manual,preliminary,2019-12-20T07:53:37.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2019-12-20T07:55:31.671114Z,2019-12-20T08:00:50.730196Z,13090,2019-12-20T07:49:56.210671Z,0,2019-12-20T08:00:05.552864Z,12186.0,6708,2019-12-20T08:00:07.061598Z,12216,2019-12-20T08:02:07.986710Z,14635,2019-12-20T07:53:00.198710Z,3679,2019-12-20T07:57:02.250204Z,8520,2019-12-20T07:55:31.924075Z,6714.0,2019-12-20T08:10:28.168633Z,24638,2019-12-20T07:55:33.780999Z,6751,"bucket5$50,:3,:24639",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019yvyp,4.5024,,135.6234,,,,,manual,preliminary,2019-12-20T13:08:30.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2019-12-20T13:12:36.581946Z,2019-12-20T13:18:21.305378Z,12741,2019-12-20T13:07:44.214598Z,0,2019-12-20T13:16:58.367819Z,11082.0,5846,2019-12-20T13:17:01.403583Z,11143,2019-12-20T13:21:46.954295Z,16854,2019-12-20T13:11:15.706540Z,4229,2019-12-20T13:15:27.448542Z,9264,2019-12-20T13:12:38.148542Z,5878.0,2019-12-20T13:27:56.897754Z,24253,2019-12-20T13:12:58.924766Z,6293,"bucket5$51,:3,:24254",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zfew,4.5024,,135.6234,,,,,manual,preliminary,2019-12-25T14:32:24.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2019-12-25T14:36:33.168899Z,2019-12-25T14:40:59.008382Z,26912,2019-12-25T14:18:33.389817Z,0,2019-12-25T14:40:08.361358Z,25899.0,21595,2019-12-25T14:39:50.889327Z,25549,2019-12-25T14:45:43.717826Z,32606,2019-12-25T14:23:57.800870Z,6488,2019-12-25T14:39:18.830245Z,24908,2019-12-25T14:36:48.435271Z,21900.0,2019-12-25T14:51:27.082155Z,39473,2019-12-25T14:37:30.216147Z,22736,"bucket6$17,:3,:39474",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zgva,4.5024,,135.6234,,,,,manual,preliminary,2019-12-26T11:49:57.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2019-12-26T11:55:04.175727Z,2019-12-26T12:03:00.054706Z,13365,2019-12-26T11:51:51.761984Z,0,2019-12-26T12:00:20.916966Z,10183.0,3848,2019-12-26T12:00:38.720701Z,10539,2019-12-26T12:03:17.558780Z,13715,2019-12-26T11:54:40.351192Z,3371,2019-12-26T11:56:56.958305Z,6103,2019-12-26T11:55:14.836874Z,4061.0,2019-12-26T12:10:29.656604Z,22357,2019-12-26T11:55:27.153699Z,4307,"bucket1$44,:3,:22358",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zgxm,4.5024,,135.6234,,,,,manual,preliminary,2019-12-26T13:04:26.000000Z,,2.2,,MW,,,,XB,ELYSE,BH,02,100,2019-12-26T13:09:43.134175Z,2019-12-26T13:15:32.615487Z,15064,2019-12-26T13:02:59.406887Z,0,2019-12-26T13:13:56.155868Z,13134.0,8074,2019-12-26T13:14:06.134380Z,13334,2019-12-26T13:17:59.892302Z,18009,2019-12-26T13:06:43.562937Z,4483,2019-12-26T13:12:43.673764Z,11685,2019-12-26T13:09:44.342607Z,8098.0,2019-12-26T13:27:26.158499Z,29335,2019-12-26T13:10:05.923019Z,8530,"bucket3$26,:3,:29336",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zhau,4.5024,,135.6234,,,,,manual,preliminary,2019-12-26T14:45:04.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-12-26T14:51:10.926410Z,2019-12-26T14:56:39.943154Z,11235,2019-12-26T14:47:18.131543Z,0,2019-12-26T14:56:18.215633Z,10801.0,4655,2019-12-26T14:56:25.458140Z,10946,2019-12-26T15:03:46.216420Z,19761,2019-12-26T14:50:45.060313Z,4138,2019-12-26T14:54:29.578029Z,8628,2019-12-26T14:51:15.064985Z,4738.0,2019-12-26T15:06:45.837740Z,23353,2019-12-26T14:51:28.515355Z,5007,"bucket1$45,:3,:23354",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zhen,4.5024,,135.6234,,,,,manual,preliminary,2019-12-26T16:38:20.000000Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2019-12-26T16:45:04.755575Z,2019-12-26T16:51:57.956688Z,14366,2019-12-26T16:39:59.622107Z,0,2019-12-26T16:50:56.756894Z,13142.0,6102,2019-12-26T16:51:15.243753Z,13511,2019-12-26T17:00:15.732288Z,24321,2019-12-26T16:41:59.746614Z,2401,2019-12-26T16:50:35.917162Z,12725,2019-12-26T16:45:46.513786Z,6937.0,2019-12-26T17:01:01.899382Z,25245,2019-12-26T16:46:08.361893Z,7374,"bucket5$52,:3,:25246",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zisc,4.5024,,135.6234,,,,,manual,preliminary,2019-12-27T12:37:42.000000Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2019-12-27T12:41:08.608345Z,2019-12-27T12:47:05.256226Z,7132,2019-12-27T12:59:02.062574Z,21468,2019-12-27T12:45:30.741831Z,5242.0,0,2019-12-27T12:48:29.533058Z,8818,2019-12-27T12:50:58.966851Z,11806,2019-12-27T13:01:06.544569Z,23958,2019-12-27T12:44:29.161305Z,4010,2019-12-27T12:41:12.643456Z,80.0,2019-12-27T12:58:43.634679Z,21100,2019-12-27T12:42:37.860870Z,1784,"bucket5$53,:3,:23959",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019ziun,4.5024,,135.6234,,,,,manual,preliminary,2019-12-27T13:50:37.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-12-27T13:57:17.474737Z,2019-12-27T14:02:37.476114Z,10947,2019-12-27T13:53:30.117341Z,0,2019-12-27T14:01:26.379462Z,9525.0,4547,2019-12-27T14:02:27.763015Z,10752,2019-12-27T14:03:59.155602Z,12580,2019-12-27T13:56:00.045337Z,2998,2019-12-27T14:00:30.952409Z,8416,2019-12-27T13:57:22.640147Z,4650.0,2019-12-27T14:08:10.550263Z,17608,2019-12-27T13:57:36.847139Z,4934,"bucket8$21,:3,:17609",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zkyh,4.5024,,135.6234,,,,,manual,preliminary,2019-12-28T18:02:08.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2019-12-28T18:05:56.377063Z,2019-12-28T18:11:59.797885Z,15086,2019-12-28T17:59:25.436971Z,0,2019-12-28T18:10:33.630377Z,13363.0,7818,2019-12-28T18:10:37.156087Z,13433,2019-12-28T18:17:00.954828Z,21109,2019-12-28T18:02:47.406056Z,4038,2019-12-28T18:09:44.774107Z,12386,2019-12-28T18:06:01.629516Z,7923.0,2019-12-28T18:19:51.518131Z,24521,2019-12-28T18:05:08.257692Z,6855,"bucket5$54,:3,:24522",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2019zmna,4.5024,,135.6234,,,,,manual,preliminary,2019-12-29T14:36:06.000000Z,,2.1,,MW,,,,XB,ELYSE,BH,02,100,2019-12-29T14:40:41.228470Z,2019-12-29T14:42:11.755136Z,8167,2019-12-29T14:35:23.345747Z,0,2019-12-29T14:46:38.088407Z,13494.0,6356,2019-12-29T14:46:39.542173Z,13523,2019-12-29T14:50:09.611438Z,17724,2019-12-29T14:38:21.749113Z,3567,2019-12-29T14:44:41.112513Z,11154,2019-12-29T14:40:50.907069Z,6550.0,2019-12-29T14:57:01.143483Z,25955,2019-12-29T14:40:55.640024Z,6645,"bucket5$55,:3,:25956",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020abnp,4.5024,,135.6234,,,,,manual,preliminary,2020-01-01T19:59:46.000000Z,,1.5,,MW,,,,XB,ELYSE,BH,02,100,2020-01-01T20:02:10.103990Z,2020-01-01T20:06:16.473215Z,19562,2020-01-01T19:49:58.351893Z,0,2020-01-01T20:05:40.675648Z,18846.0,14634,2020-01-01T20:05:42.556477Z,18883,2020-01-01T20:08:44.863508Z,22530,2020-01-01T19:57:01.566726Z,8464,2020-01-01T20:05:34.211437Z,18717,2020-01-01T20:02:32.141792Z,15075.0,2020-01-01T20:15:02.812363Z,30089,2020-01-01T20:02:44.101003Z,15314,"bucket3$27,:3,:30090",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020aeyr,4.5024,,135.6234,,,,,manual,preliminary,2020-01-03T17:00:00.000000Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2020-01-03T17:25:08.213689Z,2020-01-03T17:30:46.467338Z,15365,2020-01-03T17:17:58.190868Z,0,2020-01-03T17:30:14.078434Z,14717.0,8600,2020-01-03T17:30:18.136004Z,14798,2020-01-03T17:32:23.527241Z,17306,2020-01-03T17:20:28.912315Z,3014,2020-01-03T17:26:23.782044Z,10111,2020-01-03T17:25:21.391773Z,8863.0,2020-01-03T17:40:00.153642Z,26438,2020-01-03T17:25:09.681727Z,8629,"bucket5$56,:3,:26439",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020aivg,4.5024,,135.6234,,,,,manual,preliminary,2020-01-05T19:50:00.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2020-01-05T19:54:07.470626Z,2020-01-05T19:58:54.201944Z,16025,2020-01-05T19:45:32.888658Z,0,2020-01-05T19:58:30.534198Z,15552.0,10290,2020-01-05T19:58:36.094316Z,15663,2020-01-05T20:03:12.297004Z,21187,2020-01-05T19:49:47.082531Z,5082,2020-01-05T19:56:49.516105Z,13531,2020-01-05T19:54:12.746329Z,10396.0,2020-01-05T20:09:42.431490Z,28989,2020-01-05T19:54:14.902644Z,10439,"bucket3$28,:3,:28991",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020aokh,4.5024,,135.6234,,,,,manual,preliminary,2020-01-08T21:06:14.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2020-01-08T21:09:14.801560Z,2020-01-08T21:13:34.129553Z,14146,2020-01-08T21:01:46.758875Z,0,2020-01-08T21:12:57.193304Z,13407.0,8960,2020-01-08T21:13:19.078144Z,13845,2020-01-08T21:14:46.690705Z,15597,2020-01-08T21:04:28.552067Z,3235,2020-01-08T21:10:13.573570Z,10135,2020-01-08T21:09:15.776042Z,8979.0,2020-01-08T21:21:34.625131Z,23756,2020-01-08T21:09:15.850492Z,8980,"bucket5$57,:3,:23757",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020aonf,4.5024,,135.6234,,,,,manual,preliminary,2020-01-08T22:35:01.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2020-01-08T22:40:07.443985Z,2020-01-08T22:46:41.919707Z,17648,2020-01-08T22:31:59.445479Z,0,2020-01-08T22:44:36.811762Z,15146.0,9759,2020-01-08T22:44:36.724993Z,15144,2020-01-08T22:50:40.062128Z,22411,2020-01-08T22:34:31.758324Z,3045,2020-01-08T22:43:28.839509Z,13786,2020-01-08T22:40:12.911033Z,9868.0,2020-01-08T22:53:11.257736Z,25435,2020-01-08T22:40:19.103550Z,9992,"bucket5$58,:3,:25436",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020aoth,4.5024,,135.6234,,,,,manual,preliminary,2020-01-09T01:38:35.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2020-01-09T01:43:08.437462Z,2020-01-09T01:48:40.146289Z,13909,2020-01-09T01:37:04.649738Z,0,2020-01-09T01:47:15.895011Z,12224.0,7275,2020-01-09T01:47:45.060647Z,12807,2020-01-09T01:54:01.989912Z,20346,2020-01-09T01:39:21.750190Z,2741,2020-01-09T01:46:57.312529Z,11852,2020-01-09T01:43:11.924739Z,7344.0,2020-01-09T01:55:36.955543Z,22245,2020-01-09T01:43:11.974019Z,7345,"bucket1$46,:3,:22246",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020aqro,4.5024,,135.6234,,,,,manual,preliminary,2020-01-10T03:03:02.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2020-01-10T03:07:03.621850Z,2020-01-10T03:13:08.029037Z,18052,2020-01-10T02:58:05.356240Z,0,2020-01-10T03:12:43.188860Z,17555.0,10764,2020-01-10T03:12:50.275709Z,17697,2020-01-10T03:14:22.910830Z,19550,2020-01-10T03:02:02.608300Z,4744,2020-01-10T03:10:00.078069Z,14293,2020-01-10T03:07:12.518802Z,10942.0,2020-01-10T03:24:20.116786Z,31494,2020-01-10T03:07:27.347056Z,11239,"bucket3$29,:3,:31495",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020awaf,4.5024,,135.6234,,,,,manual,preliminary,2020-01-13T01:06:14.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2020-01-13T01:10:24.962234Z,2020-01-13T01:19:35.289297Z,15516,2020-01-13T01:06:39.481006Z,0,2020-01-13T01:18:06.115930Z,13732.0,4509,2020-01-13T01:18:26.662876Z,14143,2020-01-13T01:26:30.020476Z,23810,2020-01-13T01:09:28.910403Z,3388,2020-01-13T01:13:03.353711Z,7677,2020-01-13T01:10:42.796907Z,4866.0,2020-01-13T01:27:03.703942Z,24484,2020-01-13T01:10:27.551162Z,4561,"bucket5$59,:3,:24484",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bcgt,4.5024,,135.6234,,,,,manual,preliminary,2020-01-16T11:12:53.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2020-01-16T11:14:34.780011Z,2020-01-16T11:19:04.053825Z,16797,2020-01-16T11:05:04.166204Z,0,2020-01-16T11:17:41.022820Z,15136.0,11411,2020-01-16T11:18:00.929848Z,15534,2020-01-16T11:22:16.986898Z,20656,2020-01-16T11:09:16.385274Z,5044,2020-01-16T11:16:48.255831Z,14081,2020-01-16T11:14:17.579256Z,11067.0,2020-01-16T11:28:25.776408Z,28031,2020-01-16T11:14:39.208511Z,11500,"bucket5$60,:3,:28032",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bdmo,4.5024,,135.6234,,,,,manual,preliminary,2020-01-17T03:17:08.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2020-01-17T03:22:29.884373Z,2020-01-17T03:27:32.528048Z,16438,2020-01-17T03:13:50.578063Z,0,2020-01-17T03:26:56.606382Z,15720.0,10385,2020-01-17T03:26:58.885751Z,15765,2020-01-17T03:32:40.791138Z,22604,2020-01-17T03:18:36.222787Z,5712,2020-01-17T03:24:55.229970Z,13292,2020-01-17T03:22:27.383981Z,10335.0,2020-01-17T03:33:30.962881Z,23607,2020-01-17T03:22:37.328131Z,10534,"bucket1$47,:3,:23608",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bdrc,4.5024,,135.6234,,,,,manual,preliminary,2020-01-17T05:34:44.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2020-01-17T05:48:10.752377Z,2020-01-17T05:53:24.304753Z,14833,2020-01-17T05:41:02.624490Z,0,2020-01-17T05:52:20.039451Z,13548.0,8562,2020-01-17T05:52:29.357984Z,13734,2020-01-17T05:59:01.284523Z,21572,2020-01-17T05:47:44.427361Z,8035,2020-01-17T05:52:02.498683Z,13197,2020-01-17T05:48:12.946060Z,8606.0,2020-01-17T06:04:48.331919Z,28513,2020-01-17T05:48:17.209442Z,8691,"bucket3$30,:3,:28514",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bhsq,4.5024,,135.6234,,,,,manual,preliminary,2020-01-19T10:54:02.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2020-01-19T10:54:02.532307Z,2020-01-19T11:00:42.518203Z,28428,2020-01-19T10:37:01.065251Z,0,2020-01-19T10:58:48.829078Z,26154.0,20428,2020-01-19T10:58:44.321086Z,26064,2020-01-19T11:04:19.212918Z,32761,2020-01-19T10:40:49.336542Z,4564,2020-01-19T10:56:22.141945Z,23220,2020-01-19T10:53:55.597988Z,20289.0,2020-01-19T11:10:53.203309Z,40641,2020-01-19T10:53:33.411279Z,19845,"bucket6$18,:3,:40642",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bjeq,4.5024,,135.6234,,,,,manual,preliminary,2020-01-20T06:05:53.000000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2020-01-20T06:05:59.920646Z,2020-01-20T06:12:24.883241Z,19532,2020-01-20T05:56:08.222546Z,0,2020-01-20T06:10:29.372149Z,17222.0,11833,2020-01-20T06:10:54.012984Z,17715,2020-01-20T06:14:12.636899Z,21687,2020-01-20T05:59:34.929591Z,4133,2020-01-20T06:08:19.928976Z,14633,2020-01-20T06:06:04.692665Z,11928.0,2020-01-20T06:19:59.061285Z,28616,2020-01-20T06:05:19.361781Z,11022,"bucket3$31,:3,:28617",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020blio,4.5024,,135.6234,,,,,manual,reviewed,2020-01-21T10:21:45.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2020-01-21T10:25:04.832086Z,2020-01-21T10:31:59.481125Z,12014,2020-01-21T10:21:58.723151Z,0,2020-01-21T10:31:25.043410Z,11325.0,3721,2020-01-21T10:31:42.808604Z,11681,2020-01-21T10:38:34.064122Z,19906,2020-01-21T10:24:57.817435Z,3581,2020-01-21T10:31:08.608561Z,10997,2020-01-21T10:26:58.426603Z,5993.0,2020-01-21T10:42:08.134476Z,24187,2020-01-21T10:27:06.643256Z,6157,"bucket5$61,:3,:24188",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bpex,4.5024,,135.6234,,,,,manual,reviewed,2020-01-23T13:02:47.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2020-01-23T13:11:53.390985Z,2020-01-23T13:18:06.105393Z,17484,2020-01-23T13:03:31.831535Z,0,2020-01-23T13:16:33.749556Z,15637.0,10030,2020-01-23T13:17:59.459668Z,17351,2020-01-23T13:26:37.048585Z,27703,2020-01-23T13:09:28.361747Z,7129,2020-01-23T13:15:58.791009Z,14938,2020-01-23T13:12:00.129927Z,10165.0,2020-01-23T13:27:54.209691Z,29246,2020-01-23T13:13:41.584007Z,12194,"bucket3$32,:3,:29247",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bupk,4.5024,,135.6234,,,,,manual,reviewed,2020-01-26T12:02:05.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2020-01-26T12:12:37.449824Z,2020-01-26T12:19:15.637427Z,17102,2020-01-26T12:05:00.491548Z,0,2020-01-26T12:18:59.196949Z,16774.0,9139,2020-01-26T12:19:33.721117Z,17464,2020-01-26T12:31:42.252480Z,32035,2020-01-26T12:10:46.169829Z,6913,2020-01-26T12:18:00.570589Z,15601,2020-01-26T12:13:47.167147Z,10533.0,2020-01-26T12:32:11.808915Z,32626,2020-01-26T12:13:52.926728Z,10648,"bucket3$33,:3,:32627",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020buxy,4.5024,,135.6234,,,,,manual,reviewed,2020-01-26T16:21:36.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2020-01-26T16:31:20.119770Z,2020-01-26T16:37:49.815658Z,12659,2020-01-26T16:27:16.784423Z,0,2020-01-26T16:34:55.141890Z,9166.0,4865,2020-01-26T16:35:31.554030Z,9894,2020-01-26T16:44:14.692122Z,20357,2020-01-26T16:30:42.130444Z,4106,2020-01-26T16:34:09.528894Z,8254,2020-01-26T16:31:14.263367Z,4748.0,2020-01-26T16:45:36.793067Z,21999,2020-01-26T16:31:28.668488Z,5036,"bucket1$48,:3,:22000",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020byri,4.5024,,135.6234,,,,,manual,reviewed,2020-01-28T17:33:34.000000Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2020-01-28T17:38:18.756785Z,2020-01-28T17:42:51.621381Z,14312,2020-01-28T17:30:55.941250Z,0,2020-01-28T17:42:24.193581Z,13764.0,8855,2020-01-28T17:42:29.052651Z,13861,2020-01-28T17:46:37.407818Z,18828,2020-01-28T17:35:55.334749Z,5987,2020-01-28T17:41:50.844163Z,13097,2020-01-28T17:38:21.287044Z,8906.0,2020-01-28T17:53:19.900972Z,26878,2020-01-28T17:39:46.666579Z,10613,"bucket5$62,:3,:26879",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020bzzw,4.5024,,135.6234,,,,,manual,reviewed,2020-01-29T11:00:00.000000Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2020-01-29T11:03:21.940549Z,2020-01-29T11:10:44.718511Z,12208,2020-01-29T11:00:34.264869Z,0,2020-01-29T11:07:49.291126Z,8700.0,3353,2020-01-29T11:08:49.503770Z,9904,2020-01-29T11:12:49.975458Z,14713,2020-01-29T11:02:36.882912Z,2451,2020-01-29T11:06:36.158098Z,7237,2020-01-29T11:03:23.497286Z,3384.0,2020-01-29T11:21:05.486803Z,24623,2020-01-29T11:03:27.751152Z,3469,"bucket5$63,:3,:24624",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020cbxd,4.5024,,135.6234,,,,,manual,reviewed,2020-01-30T11:53:45.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2020-01-30T11:55:17.998981Z,2020-01-30T12:02:44.416912Z,18455,2020-01-30T11:47:21.599295Z,0,2020-01-30T12:00:52.692971Z,16221.0,9527,2020-01-30T12:01:08.107394Z,16529,2020-01-30T12:11:40.325555Z,29173,2020-01-30T11:53:01.734244Z,6802,2020-01-30T11:59:46.826132Z,14903,2020-01-30T11:55:36.737960Z,9902.0,2020-01-30T12:12:20.876248Z,29984,2020-01-30T11:55:28.914432Z,9745,"bucket3$34,:3,:29985",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020cdyu,4.5024,,135.6234,,,,,manual,reviewed,2020-01-31T15:00:11.000000Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2020-01-31T15:28:16.149073Z,2020-01-31T15:35:23.789637Z,19912,2020-01-31T15:18:48.175932Z,0,2020-01-31T15:34:29.912148Z,18834.0,11359,2020-01-31T15:34:32.507263Z,18886,2020-01-31T15:40:57.110346Z,26578,2020-01-31T15:23:55.650114Z,6149,2020-01-31T15:32:50.884498Z,16854,2020-01-31T15:28:54.562800Z,12127.0,2020-01-31T15:46:00.564904Z,32647,2020-01-31T15:29:08.877840Z,12414,"bucket3$35,:3,:32647",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2020chuz,4.5024,,135.6234,,,,,manual,reviewed,2020-02-02T17:37:27.000000Z,,2.4,,MW,,,,XB,ELYSE,BH,02,100,2020-02-02T17:38:08.892128Z,2020-02-02T17:38:37.124467Z,9535,2020-02-02T17:30:40.327439Z,0,,,8971,2020-02-02T17:45:13.851242Z,17470,2020-02-02T17:50:59.738537Z,24388,2020-02-02T17:32:17.374511Z,1940,2020-02-02T17:42:22.254567Z,14038,,,2020-02-02T17:53:54.570527Z,27884,2020-02-02T17:38:31.849451Z,9430,"bucket5$64,:3,:27885",2020-02-02T17:38:15.227176Z,9097.0,2020-02-02T17:44:53.618039Z,17065.0,,,,,,,,,,,,
